Price,Daily Change (%)
Ticker,
Date,
2024-01-08,2.201168211605631
2024-02-22,2.9571519211352593
2024-04-26,2.025015947888842
2024-07-31,2.635851170667425
2024-08-08,2.8662349907374374
2024-08-13,2.4254184750069685
2024-08-15,2.337635958240125
2024-09-11,2.171097287436141
2024-09-19,2.5076659927780076
2024-11-06,2.9518724734147517
