Price,Daily Change (%)
Ticker,
Date,
2018-02-05,-3.776029426818206
2018-02-08,-3.897059052633367
2018-03-27,-2.93232887461754
2018-04-02,-2.7370487903107033
2018-10-10,-4.083347084218203
2018-10-24,-4.425389779282963
2018-11-12,-2.78159267537903
2018-11-19,-3.0269601023684367
2018-12-04,-3.804061255840796
2018-12-07,-3.046770327810455
2018-12-21,-2.9933769049102055
