Price,Daily Change (%)
Ticker,
Date,
2017-03-21,-1.824945581095605
2017-05-17,-2.5710408776775107
2017-06-09,-1.8007619392469199
2017-06-27,-1.6092103875806507
2017-06-29,-1.4445642223822053
2017-08-10,-2.132445248775283
2017-08-17,-1.94164813038461
2017-11-29,-1.272643906024029
